phone,gmaps_url,company,rating,category,latitude,longitude,updatedAt
61401519851,https://www.google.ca/maps/place/SilverSword+Fencing+Academy/data=!4m7!3m6!1s0x6b12c17441213757:0x88cdd792dce69490!8m2!3d-34.0650697!4d151.0046797!16s%2Fg%2F11byv72dly!19sChIJVzchQXTBEmsRkJTm3JLXzYg?authuser=0&hl=en&rclk=1,SilverSword Fencing Academy,5,Training centre,-34.0650697,151.0046797,25/02/2024 1:33
61401589928,https://www.google.ca/maps/place/Talking+Fences/data=!4m7!3m6!1s0x6ad42f9bda01bd0f:0x7243deba28cc3e5d!8m2!3d-38.2000762!4d144.5710898!16s%2Fg%2F11h4tt9b17!19sChIJD70B2psv1GoRXT7MKLreQ3I?authuser=0&hl=en&rclk=1,Talking Fences,3,Fence contractor,-38.2000762,144.5710898,25/02/2024 2:50
61401602638,https://www.google.ca/maps/place/Platinum+Pool+Fencing+Gold+Coast/data=!4m7!3m6!1s0x6b9103247a168d89:0x924341d8e8f752af!8m2!3d-28.1000874!4d153.4090884!16s%2Fg%2F11b7rxgxh6!19sChIJiY0WeiQDkWsRr1L36NhBQ5I?authuser=0&hl=en&rclk=1,Platinum Pool Fencing Gold Coast,3.1,Fence contractor,-28.1000874,153.4090884,24/02/2024 23:49
61401633222,https://www.google.ca/maps/place/Luke+Paul+Christensen+Fencing/data=!4m7!3m6!1s0x6b90f5433f70575d:0x45bb8977e4a28216!8m2!3d-28.4981345!4d153.5005114!16s%2Fg%2F11qwv3p00m!19sChIJXVdwP0P1kGsRFoKi5HeJu0U?authuser=0&hl=en&rclk=1,Luke Paul Christensen Fencing,,Fence contractor,-28.4981345,153.5005114,24/02/2024 21:37
61401651323,https://www.google.ca/maps/place/Zed+Fencing/data=!4m7!3m6!1s0x4e9e1a8126d5e8f9:0x71830f44a06ad2cc!8m2!3d-37.7669127!4d145.1692375!16s%2Fg%2F11kprg1gfz!19sChIJ-ejVJoEank4RzNJqoEQPg3E?authuser=0&hl=en&rclk=1,Zed Fencing,5,Fence contractor,-37.7669127,145.1692375,25/02/2024 4:56
61401661509,https://www.google.ca/maps/place/Illawarra+Fitted+Fencing/data=!4m7!3m6!1s0x6b13193e34fd687d:0xcebba0cc46323053!8m2!3d-34.474857!4d150.8589054!16s%2Fg%2F11q1vd91x7!19sChIJfWj9ND4ZE2sRUzAyRsygu84?authuser=0&hl=en&rclk=1,Illawarra Fitted Fencing,4.9,Fence contractor,-34.474857,150.8589054,24/02/2024 20:10
61401710568,"https://www.google.ca/maps/place/Aus+Fencing+And+Gates,+Removing/data=!4m7!3m6!1s0x2c517f6cc0484573:0x2062f45ca78fb1e9!8m2!3d-32.205415!4d136.1073692!16s%2Fg%2F11vlrfyppy!19sChIJc0VIwGx_USwR6bGPp1z0YiA?authuser=0&hl=en&rclk=1","Aus Fencing And Gates, Removing",5,Fence contractor,-32.205415,136.1073692,24/02/2024 13:39
61401726943,https://www.google.ca/maps/place/Fencing+Products+2+U/data=!4m7!3m6!1s0x6b93e312c477d26b:0x6c43e54a3aec8ee6!8m2!3d-27.3736771!4d153.0551867!16s%2Fg%2F11v11k8t2q!19sChIJa9J3xBLjk2sR5o7sOkrlQ2w?authuser=0&hl=en&rclk=1,Fencing Products 2 U,4.7,Fence supply store,-27.3736771,153.0551867,24/02/2024 18:30
61401799995,"https://www.google.ca/maps/place/AF+Carpentry+%26+Landscaping+Services+-+Landscaping,+Carpenter,+Pergolas,+Retaining+Wall,+Home+Renovation,+Concreting,+Fencing/data=!4m7!3m6!1s0x4fe2d9d039f863bd:0x999fb84944d7b61f!8m2!3d-37.9393543!4d145.1513154!16s%2Fg%2F11t5266k1v!19sChIJvWP4OdDZ4k8RH7bXREm4n5k?authuser=0&hl=en&rclk=1","AF Carpentry & Landscaping Services - Landscaping, Carpenter, Pergolas, Retaining Wall, Home Renovation, Concreting, Fencing",5,Landscape designer,-37.9393543,145.1513154,24/02/2024 12:34
61401801616,https://www.google.ca/maps/place/LOCK+UP+QUALITY+GATES+%26+FENCING/data=!4m7!3m6!1s0x6ad6138de3ce2b6f:0xff09a1e2ec82f0bd!8m2!3d-37.9941445!4d145.19851!16s%2Fg%2F11qlt2zwtn!19sChIJbyvO440T1moRvfCC7OKhCf8?authuser=0&hl=en&rclk=1,LOCK UP QUALITY GATES & FENCING,5,Fence contractor,-37.9941445,145.19851,24/02/2024 21:17
61401803277,https://www.google.ca/maps/place/Jet+Glass+Pool+Fencing/data=!4m7!3m6!1s0x426b2f1be3712385:0x4a45725976ed4077!8m2!3d-27.9542216!4d153.3693614!16s%2Fg%2F11y2jdxj77!19sChIJhSNx4xsva0IRd0DtdllyRUo?authuser=0&hl=en&rclk=1,Jet Glass Pool Fencing,5,Fence contractor,-27.9542216,153.3693614,24/02/2024 20:39
61401808944,https://www.google.ca/maps/place/VIP+Fencing+Patterson+Lakes/data=!4m7!3m6!1s0x2c44f7867670e95b:0x35b6422a58973663!8m2!3d-36.5895056!4d145.4691788!16s%2Fg%2F11rcsn_0nf!19sChIJW-lwdob3RCwRYzaXWCpCtjU?authuser=0&hl=en&rclk=1,VIP Fencing Patterson Lakes,,Fence contractor,-36.5895056,145.4691788,25/02/2024 3:59
61401863796,https://www.google.ca/maps/place/Elizabethan+Pickets/data=!4m7!3m6!1s0x6ad65d163ef055ff:0x92b816c47d666570!8m2!3d-37.7990707!4d144.9466793!16s%2Fg%2F11h3k_0mgw!19sChIJ_1XwPhZd1moRcGVmfcQWuJI?authuser=0&hl=en&rclk=1,Elizabethan Pickets,5,Fence contractor,-37.7990707,144.9466793,24/02/2024 17:49
61401886071,https://www.google.ca/maps/place/AAA+Fencing/data=!4m7!3m6!1s0x69788b15b2e5c63b:0x242fdf44d893133e!8m2!3d-17.0992143!4d145.7745385!16s%2Fg%2F11f646dzk0!19sChIJO8blshWLeGkRPhOT2ETfLyQ?authuser=0&hl=en&rclk=1,AAA Fencing,4.2,,-17.0992143,145.7745385,24/02/2024 12:27
61401916050,https://www.google.ca/maps/place/Ace+Of+Gates/data=!4m7!3m6!1s0x6b965c53e0de9c8f:0x265e755462f1d7cb!8m2!3d-27.5403849!4d151.9416844!16s%2Fg%2F11jx4x3lyz!19sChIJj5ze4FNclmsRy9fxYlR1XiY?authuser=0&hl=en&rclk=1,Ace Of Gates,3.4,Fence contractor,-27.5403849,151.9416844,24/02/2024 12:53
61401917811,https://www.google.ca/maps/place/Concrete+Fence+and+Retain/data=!4m7!3m6!1s0x6b911bf2b4d85c75:0x3f5e4912e3e4d8f8!8m2!3d-32.2510625!4d150.0523617!16s%2Fg%2F11jdd1ps8w!19sChIJdVzYtPIbkWsR-Njk4xJJXj8?authuser=0&hl=en&rclk=1,Concrete Fence and Retain,,Concrete contractor,-32.2510625,150.0523617,24/02/2024 16:44
61401939947,https://www.google.ca/maps/place/AGS+Property+Maintenance+Services/data=!4m7!3m6!1s0x6ad64b69b4193a61:0xba2697333cb1f2d4!8m2!3d-37.9725665!4d145.0531353!16s%2Fg%2F11p3g7hc5x!19sChIJYToZtGlL1moR1PKxPDOXJro?authuser=0&hl=en&rclk=1,AGS Property Maintenance Services,5,Fence contractor,-37.9725665,145.0531353,24/02/2024 12:35
61401948560,https://www.google.ca/maps/place/Jamos+Fencing/data=!4m7!3m6!1s0x6ad31116d27332fd:0x96628ac9f0fd5b53!8m2!3d-36.3564784!4d147.2251477!16s%2Fg%2F11j0h8j0lv!19sChIJ_TJz0hYR02oRU1v98MmKYpY?authuser=0&hl=en&rclk=1,Jamos Fencing,1,Fence contractor,-36.3564784,147.2251477,24/02/2024 20:36
61401958916,https://www.google.ca/maps/place/Rydal+Dingo+Fencing/data=!4m7!3m6!1s0x6b1208a3e15aaaab:0x6da834f28b5a21af!8m2!3d-33.4853373!4d150.0320442!16s%2Fg%2F11ld2v6gpg!19sChIJq6pa4aMIEmsRryFai_I0qG0?authuser=0&hl=en&rclk=1,Rydal Dingo Fencing,,Fence contractor,-33.4853373,150.0320442,25/02/2024 0:57
61402028431,https://www.google.ca/maps/place/Royal+Steel+and+Timber+Supplies/data=!4m7!3m6!1s0x6ad61b812884d23f:0x929f2487fdd7a93a!8m2!3d-38.0923772!4d145.3389174!16s%2Fg%2F11q9g_7fpc!19sChIJP9KEKIEb1moROqnX_Yckn5I?authuser=0&hl=en&rclk=1,Royal Steel and Timber Supplies,4.4,Fence supply store,-38.0923772,145.3389174,25/02/2024 0:53
61402044053,https://www.google.ca/maps/place/Forever+Fences/data=!4m7!3m6!1s0x6b73143f4f44fc5d:0x48840f3999d5a229!8m2!3d-32.9376734!4d151.7655567!16s%2Fg%2F11g9g0gt2n!19sChIJXfxETz8Uc2sRKaLVmTkPhEg?authuser=0&hl=en&rclk=1,Forever Fences,4,Fence supply store,-32.9376734,151.7655567,24/02/2024 18:44
61402121507,https://www.google.ca/maps/place/NPS+FENCING/data=!4m7!3m6!1s0x6ad64804b79efbef:0xd7c500e026dcdcf2!8m2!3d-37.7197429!4d145.12654!16s%2Fg%2F11c6sfzlm9!19sChIJ7_uetwRI1moR8tzcJuAAxdc?authuser=0&hl=en&rclk=1,NPS FENCING,4.5,Fence contractor,-37.7197429,145.12654,24/02/2024 22:40
61402133965,https://www.google.ca/maps/place/Want%E2%80%99s+Handrails+%26+Balustrading/data=!4m7!3m6!1s0x6b9bdb7498e53977:0xaa74fa14c4222f0d!8m2!3d-29.6566005!4d152.941367!16s%2Fg%2F11rstt6y21!19sChIJdznlmHTbm2sRDS8ixBT6dKo?authuser=0&hl=en&rclk=1,Want’s Handrails & Balustrading,4.9,Fence contractor,-29.6566005,152.941367,25/02/2024 4:15
61402162650,https://www.google.ca/maps/place/Touch%C3%A9+Fencing+Club+Inc/data=!4m7!3m6!1s0x6ad5db8f0bb5970b:0x4b0129ad71fa3d66!8m2!3d-38.2570127!4d145.0412553!16s%2Fg%2F11h055hkcy!19sChIJC5e1C4_b1WoRZj36ca0pAUs?authuser=0&hl=en&rclk=1,Touché Fencing Club Inc,4,Club,-38.2570127,145.0412553,25/02/2024 3:32
61402182949,https://www.google.ca/maps/place/Superior+Concrete+Walls/data=!4m7!3m6!1s0x253cc67d9e41b7cf:0x32228940e4bc8205!8m2!3d-19.1595504!4d145.7755994!16s%2Fg%2F11sy6yn_06!19sChIJz7dBnn3GPCURBYK85ECJIjI?authuser=0&hl=en&rclk=1,Superior Concrete Walls,,Fence contractor,-19.1595504,145.7755994,25/02/2024 2:33
61402183786,https://www.google.ca/maps/place/O%27Brien+Fencing+and+Fabrications+PTY+LTD/data=!4m7!3m6!1s0x6b12854958bf1235:0x94334530eaca97a!8m2!3d-33.75!4d150.7!16s%2Fg%2F11hzh8cxrq!19sChIJNRK_WEmFEmsReqmsDlM0Qwk?authuser=0&hl=en&rclk=1,O'Brien Fencing and Fabrications PTY LTD,5,Fence contractor,-33.75,150.7,24/02/2024 23:07
61402198408,https://www.google.ca/maps/place/a+2+z+fencing/data=!4m7!3m6!1s0x6b282a2f4a20467f:0x4d5853e30c1ef35!8m2!3d-36.5895056!4d145.4691788!16s%2Fg%2F11c4gvglbw!19sChIJf0YgSi8qKGsRNe_BMD6F1QQ?authuser=0&hl=en&rclk=1,a 2 z fencing,,Fence contractor,-36.5895056,145.4691788,25/02/2024 4:58
61402276400,https://www.google.ca/maps/place/Metropolitan+Fencing+and+Gates/data=!4m7!3m6!1s0x2d056d9db44e5913:0xc26c8a44832a97ae!8m2!3d-37.6966911!4d144.788659!16s%2Fg%2F11vb8twzl1!19sChIJE1lOtJ1tBS0Rrpcqg0SKbMI?authuser=0&hl=en&rclk=1,Metropolitan Fencing and Gates,,Fence contractor,-37.6966911,144.788659,24/02/2024 22:15
61402290505,https://www.google.ca/maps/place/MERCHANTS+CONTRACTING/data=!4m7!3m6!1s0x6b1382422c8ef6fd:0xc079efaa3a219e8c!8m2!3d-34.750913!4d150.556099!16s%2Fg%2F1tc_ff3j!19sChIJ_faOLEKCE2sRjJ4hOqrvecA?authuser=0&hl=en&rclk=1,MERCHANTS CONTRACTING,3,Fence contractor,-34.750913,150.556099,24/02/2024 21:44
61402303910,https://www.google.ca/maps/place/John+McAleese+-+Brick+%26+Block+Fences+Sunshine+Coast/data=!4m7!3m6!1s0x6b939e6a4650262b:0x39349f7ba15e56db!8m2!3d-26.6064825!4d153.0376005!16s%2Fg%2F11f536dlp3!19sChIJKyZQRmqek2sR21ZeoXufNDk?authuser=0&hl=en&rclk=1,John McAleese - Brick & Block Fences Sunshine Coast,,Bricklayer,-26.6064825,153.0376005,24/02/2024 20:55
61402312106,https://www.google.ca/maps/place/DOLPHIN+BAY+FENCING/data=!4m7!3m6!1s0x6b1489a660492ca1:0x571165bd5ec3d209!8m2!3d-35.1418389!4d150.4136132!16s%2Fg%2F11fqg2k2wy!19sChIJoSxJYKaJFGsRCdLDXr1lEVc?authuser=0&hl=en&rclk=1,DOLPHIN BAY FENCING,5,Fence contractor,-35.1418389,150.4136132,24/02/2024 17:06
61402312780,https://www.google.ca/maps/place/T+and+K+Glass/data=!4m7!3m6!1s0x6b12f034fad9f163:0xe8e040ee6965f9e9!8m2!3d-34.0830092!4d150.6234545!16s%2Fg%2F11by_kgwn1!19sChIJY_HZ-jTwEmsR6fllae5A4Og?authuser=0&hl=en&rclk=1,T and K Glass,4.3,Fence contractor,-34.0830092,150.6234545,25/02/2024 2:42
61402364786,https://www.google.ca/maps/place/Aussie+Azz+Fencing/data=!4m7!3m6!1s0xa19cc70183adb079:0xf6d020951fcc82fd!8m2!3d-33.9622754!4d150.8938415!16s%2Fg%2F11v0byyf7g!19sChIJebCtgwHHnKER_YLMH5Ug0PY?authuser=0&hl=en&rclk=1,Aussie Azz Fencing,,Fence contractor,-33.9622754,150.8938415,24/02/2024 13:41
61402386411,https://www.google.ca/maps/place/Vlads+Fencing/data=!4m7!3m6!1s0x6b13179c0b5b33f5:0x7f0323586c0b0ef6!8m2!3d-34.386625!4d150.828386!16s%2Fg%2F11fjbp1y_c!19sChIJ9TNbC5wXE2sR9g4LbFgjA38?authuser=0&hl=en&rclk=1,Vlads Fencing,5,Fence contractor,-34.386625,150.828386,25/02/2024 4:09
61402428795,https://www.google.ca/maps/place/Mathew+Sturt+Fencing/data=!4m7!3m6!1s0xb2fa2e2aadba60b:0xb5972bd700cd773a!8m2!3d-35.1312114!4d150.4213892!16s%2Fg%2F11ry5xn70y!19sChIJC6bbquKiLwsROnfNANcrl7U?authuser=0&hl=en&rclk=1,Mathew Sturt Fencing,5,Fence contractor,-35.1312114,150.4213892,24/02/2024 22:00
61402497718,https://www.google.ca/maps/place/Teds+fencing/data=!4m7!3m6!1s0x6b282ba46bb2750f:0x77c6413e88e86271!8m2!3d-37.826466!4d145.052992!16s%2Fg%2F11l68nbml2!19sChIJD3Wya6QrKGsRcWLoiD5Bxnc?authuser=0&hl=en&rclk=1,Teds fencing,,Fence contractor,-37.826466,145.052992,25/02/2024 2:56
61402503284,https://www.google.ca/maps/place/Ausfence+steven+d+stafford/data=!4m7!3m6!1s0x6ad639dfb71d3977:0x6ef8a16f3b1b54e8!8m2!3d-37.8097478!4d145.1663503!16s%2Fg%2F11fpjg1p96!19sChIJdzkdt9851moR6FQbO2-h-G4?authuser=0&hl=en&rclk=1,Ausfence steven d stafford,5,Fence contractor,-37.8097478,145.1663503,24/02/2024 13:40
61402569314,https://www.google.ca/maps/place/All+STYLES+FENCING/data=!4m7!3m6!1s0x6b3e9f72879100eb:0x1abc87df6fda0a51!8m2!3d-36.8877715!4d149.8982175!16s%2Fg%2F11c4b2whz3!19sChIJ6wCRh3KfPmsRUQrab9-HvBo?authuser=0&hl=en&rclk=1,All STYLES FENCING,,,-36.8877715,149.8982175,24/02/2024 13:13
61402581789,https://www.google.ca/maps/place/Invicta+Fencing+Academy/data=!4m7!3m6!1s0x6b915729637e730d:0x1157e53789d9226f!8m2!3d-27.3893289!4d152.9562899!16s%2Fg%2F11r_xr7pcb!19sChIJDXN-YylXkWsRbyLZiTflVxE?authuser=0&hl=en&rclk=1,Invicta Fencing Academy,5,Martial arts school,-27.3893289,152.9562899,24/02/2024 20:17
61402617695,https://www.google.ca/maps/place/High+Calibre+Fencing/data=!4m7!3m6!1s0x6b7343efb0ea35e7:0x3df60840b8a09817!8m2!3d-32.7560572!4d151.6249434!16s%2Fg%2F11lrdlh23b!19sChIJ5zXqsO9Dc2sRF5iguEAI9j0?authuser=0&hl=en&rclk=1,High Calibre Fencing,3.3,,-32.7560572,151.6249434,24/02/2024 19:50
61402661462,https://www.google.ca/maps/place/Precision+Fencing+And+Sheds/data=!4m7!3m6!1s0xa76b13fd77200f3f:0x40441a4e2492c348!8m2!3d-36.8144828!4d144.5445029!16s%2Fg%2F11sqf5xkz7!19sChIJPw8gd_0Ta6cRSMOSJE4aREA?authuser=0&hl=en&rclk=1,Precision Fencing And Sheds,,Shed builder,-36.8144828,144.5445029,25/02/2024 0:00
61402777741,https://www.google.ca/maps/place/Border+%26+Boundary+Fencing/data=!4m7!3m6!1s0x6ad6850fa74c8305:0x7d26a510f72a2b37!8m2!3d-37.8984765!4d144.6452281!16s%2Fg%2F11np3l8sgt!19sChIJBYNMpw-F1moRNysq9xClJn0?authuser=0&hl=en&rclk=1,Border & Boundary Fencing,4,Fence contractor,-37.8984765,144.6452281,24/02/2024 15:29
61402788452,https://www.google.ca/maps/place/Build+Best+Fence+Hire/data=!4m7!3m6!1s0x6d0f63b5a0cb57bf:0x9ec6344cb4181d7!8m2!3d-34.0105486!4d150.9319747!16s%2Fg%2F11kq4yf6st!19sChIJv1fLoLVjD20R14FBy0Rj7Ak?authuser=0&hl=en&rclk=1,Build Best Fence Hire,5,Fence contractor,-34.0105486,150.9319747,24/02/2024 15:43
61402798908,https://www.google.ca/maps/place/Maloney%27s+Fencing/data=!4m7!3m6!1s0x8bfdbe28263c3e85:0xf7455547885008!8m2!3d-34.4399712!4d150.8487924!16s%2Fg%2F11sy8q2tvs!19sChIJhT48Jii-_YsRCFCIR1VF9wA?authuser=0&hl=en&rclk=1,Maloney's Fencing,,Fence contractor,-34.4399712,150.8487924,24/02/2024 21:54
61402800913,https://www.google.ca/maps/place/JB+Fencing+Mullumbimby/data=!4m7!3m6!1s0x477e6ae64d14913f:0x7157de1096503279!8m2!3d-28.5198077!4d153.5221498!16s%2Fg%2F11kpkznvk1!19sChIJP5EUTeZqfkcReTJQlhDeV3E?authuser=0&hl=en&rclk=1,JB Fencing Mullumbimby,,Fence contractor,-28.5198077,153.5221498,24/02/2024 20:23
61402839644,https://www.google.ca/maps/place/Surfcoast+Pool+Fences/data=!4m7!3m6!1s0x6ad46fe5b4b13c93:0x5cebfd237564e41d!8m2!3d-38.3018938!4d144.3400008!16s%2Fg%2F11krvs28r_!19sChIJkzyxtOVv1GoRHeRkdSP961w?authuser=0&hl=en&rclk=1,Surfcoast Pool Fences,5,Construction company,-38.3018938,144.3400008,25/02/2024 2:35
61402853583,https://www.google.ca/maps/place/Frameless+Glass+Newcastle/data=!4m7!3m6!1s0x2b21877f0ccbee01:0x782ca848f2dbf4a3!8m2!3d-32.9718244!4d151.6897003!16s%2Fg%2F11stwp0_97!19sChIJAe7LDH-HISsRo_Tb8kioLHg?authuser=0&hl=en&rclk=1,Frameless Glass Newcastle,,Fence contractor,-32.9718244,151.6897003,24/02/2024 18:49
61402898555,https://www.google.ca/maps/place/VIP+Fencing+%26+Home+Maintenance/data=!4m7!3m6!1s0x6ad5dea8e31b20f5:0xff1c5d4c59829a28!8m2!3d-38.2331269!4d145.0578109!16s%2Fg%2F11q2tqwjq8!19sChIJ9SAb46je1WoRKJqCWUxdHP8?authuser=0&hl=en&rclk=1,VIP Fencing & Home Maintenance,4.4,Contractor,-38.2331269,145.0578109,25/02/2024 3:59
61402939934,https://www.google.ca/maps/place/Torquay+Fencing/data=!4m7!3m6!1s0x6ad416c5e35afc23:0x8f66ff36cda82b56!8m2!3d-38.068648!4d144.3511802!16s%2Fg%2F11ckqrm84j!19sChIJI_xa48UW1GoRViuozTb_Zo8?authuser=0&hl=en&rclk=1,Torquay Fencing,5,Fence contractor,-38.068648,144.3511802,25/02/2024 3:29
61402993464,https://www.google.ca/maps/place/Hidden+Dog+Fence+Central+Coast/data=!4m7!3m6!1s0x6b72cbc68699d6c5:0x8a5441d3b4655307!8m2!3d-33.4029758!4d151.3896552!16s%2Fg%2F11fp3rnbp0!19sChIJxdaZhsbLcmsRB1NltNNBVIo?authuser=0&hl=en&rclk=1,Hidden Dog Fence Central Coast,5,Dog trainer,-33.4029758,151.3896552,24/02/2024 19:49
61402995301,https://www.google.ca/maps/place/Orion+Fencing+%26+Automatic+Gates/data=!4m7!3m6!1s0x6b2159b5e2cc7559:0xb086b06d9b5e2a4b!8m2!3d-36.1436852!4d146.8034363!16s%2Fg%2F11l99k9g03!19sChIJWXXM4rVZIWsRSypem22whrA?authuser=0&hl=en&rclk=1,Orion Fencing & Automatic Gates,4,Fence contractor,-36.1436852,146.8034363,24/02/2024 23:16
61403007546,https://www.google.ca/maps/place/cht+fencing+%26+landscaping/data=!4m7!3m6!1s0x27d060d3d0e3e7a7:0xa6f2add77e108fc2!8m2!3d-37.8037768!4d144.8112224!16s%2Fg%2F11vkdz7y32!19sChIJp-fj0NNg0CcRwo8Qftet8qY?authuser=0&hl=en&rclk=1,cht fencing & landscaping,,Fence contractor,-37.8037768,144.8112224,25/02/2024 5:00
61403015244,https://www.google.ca/maps/place/All+Aspects+Fencing/data=!4m7!3m6!1s0x128a4655b49fc7b:0xedd9b5ace5259412!8m2!3d-34.1737278!4d150.6535302!16s%2Fg%2F11s5s7k_bm!19sChIJe_xJW2WkKAEREpQl5ay12e0?authuser=0&hl=en&rclk=1,All Aspects Fencing,,Fence contractor,-34.1737278,150.6535302,24/02/2024 13:07
61403026755,https://www.google.ca/maps/place/EFP+fencing+%26+gate%27s/data=!4m7!3m6!1s0x6ad883aa80788953:0x5f6e9282c645ecda!8m2!3d-36.37996!4d145.41728!16s%2Fg%2F11gnq7jwxd!19sChIJU4l4gKqD2GoR2uxFxoKSbl8?authuser=0&hl=en&rclk=1,EFP fencing & gate's,5,Fence contractor,-36.37996,145.41728,24/02/2024 17:37
61403060542,https://www.google.ca/maps/place/browns+paling+fences/data=!4m7!3m6!1s0x93f2f63cf924241:0x5b09f840453adecd!8m2!3d-37.8795662!4d145.0267328!16s%2Fg%2F11vf96gycs!19sChIJQUKSz2MvPwkRzd46RUD4CVs?authuser=0&hl=en&rclk=1,browns paling fences,5,Fence contractor,-37.8795662,145.0267328,25/02/2024 4:59
61403064992,https://www.google.ca/maps/place/R%26E+Landscapes+and+Fencing/data=!4m7!3m6!1s0x6b9377ce048b6b69:0xa5d723615660c2b4!8m2!3d-26.6670249!4d153.030165!16s%2Fg%2F11vldsv26s!19sChIJaWuLBM53k2sRtMJgVmEj16U?authuser=0&hl=en&rclk=1,R&E Landscapes and Fencing,,Landscaper,-26.6670249,153.030165,25/02/2024 0:19
61403084343,https://www.google.ca/maps/place/Kim+Thomson+Fencing/data=!4m7!3m6!1s0x6b93777496c9f405:0xcb0ebf49f3a64bd5!8m2!3d-26.6064825!4d153.0741567!16s%2Fg%2F11n63t_y_2!19sChIJBfTJlnR3k2sR1Uum80m_Dss?authuser=0&hl=en&rclk=1,Kim Thomson Fencing,5,Fence contractor,-26.6064825,153.0741567,24/02/2024 21:11
61403092429,https://www.google.ca/maps/place/Oxworks+Certified+Installer+-+Canberra/data=!4m7!3m6!1s0x6b17b384250014d5:0xf19ace79c032c88e!8m2!3d-35.3139797!4d149.1297825!16s%2Fg%2F11h235vp95!19sChIJ1RQAJYSzF2sRjsgywHnOmvE?authuser=0&hl=en&rclk=1,Oxworks Certified Installer - Canberra,5,Fence contractor,-35.3139797,149.1297825,24/02/2024 23:22
61403137060,https://www.google.ca/maps/place/Dwyer+Brick+Fences/data=!4m7!3m6!1s0x6ad6301a8c79b9c5:0x6168fdb22357fd7a!8m2!3d-37.704068!4d144.9052446!16s%2Fg%2F11bccm4tk7!19sChIJxbl5jBow1moRev1XI7L9aGE?authuser=0&hl=en&rclk=1,Dwyer Brick Fences,4.7,Bricklayer,-37.704068,144.9052446,24/02/2024 17:35
61403144542,https://www.google.ca/maps/place/HEMS+Fencing+and+Decking/data=!4m7!3m6!1s0x6ad612cb38c62895:0x835c3b488f9a9511!8m2!3d-38.017972!4d145.138454!16s%2Fg%2F1tdfhtvj!19sChIJlSjGOMsS1moREZWaj0g7XIM?authuser=0&hl=en&rclk=1,HEMS Fencing and Decking,5,Deck builder,-38.017972,145.138454,24/02/2024 19:34
61403145829,https://www.google.ca/maps/place/JMFC+Pty+Ltd/data=!4m7!3m6!1s0x6b909fc0caa9f8a9:0x7402c99bb98ffb2e!8m2!3d-28.8124059!4d153.2797467!16s%2Fg%2F11rjsn7p6j!19sChIJqfipysCfkGsRLvuPuZvJAnQ?authuser=0&hl=en&rclk=1,JMFC Pty Ltd,4.8,Fence contractor,-28.8124059,153.2797467,24/02/2024 20:29
61403179392,https://www.google.ca/maps/place/Typhoon+Fencing/data=!4m7!3m6!1s0x6acf3f416c72b211:0xd9dea4236e01b72e!8m2!3d-36.3310357!4d141.6616492!16s%2Fg%2F1hhxn9wsr!19sChIJEbJybEE_z2oRLrcBbiOk3tk?authuser=0&hl=en&rclk=1,Typhoon Fencing,,Fence contractor,-36.3310357,141.6616492,25/02/2024 3:47
61403182768,https://www.google.ca/maps/place/LongEdge+Fencing/data=!4m7!3m6!1s0x6b9150495d63f4e1:0x7b963d8f761c37ac!8m2!3d-27.5205697!4d152.9790077!16s%2Fg%2F11jlvktm0k!19sChIJ4fRjXUlQkWsRrDccdo89lns?authuser=0&hl=en&rclk=1,LongEdge Fencing,4.9,Martial arts club,-27.5205697,152.9790077,24/02/2024 21:35
61403226775,https://www.google.ca/maps/place/Mick%27s+Fencing+And+Automatic+Gates/data=!4m7!3m6!1s0x6ad60b8776a82a45:0x8728ec5241739c8b!8m2!3d-38.1518461!4d145.174864!16s%2Fg%2F11f73zr985!19sChIJRSqodocL1moRi5xzQVLsKIc?authuser=0&hl=en&rclk=1,Mick's Fencing And Automatic Gates,4.8,Fence contractor,-38.1518461,145.174864,24/02/2024 22:16
61403234593,https://www.google.ca/maps/place/Fencing+Brothers/data=!4m7!3m6!1s0xa828e6f1d0d615f9:0xa7e91b4c563913f5!8m2!3d-38.0629421!4d145.3721633!16s%2Fg%2F11kjhhbcfp!19sChIJ-RXW0PHmKKgR9RM5Vkwb6ac?authuser=0&hl=en&rclk=1,Fencing Brothers,5,Fence contractor,-38.0629421,145.3721633,24/02/2024 18:25
61403235515,https://www.google.ca/maps/place/Peninsula+Gates+%26+Automation/data=!4m7!3m6!1s0x6ad5d94ffad972c7:0x61d51b9225103535!8m2!3d-38.3312618!4d144.9565076!16s%2Fg%2F1txy2gtx!19sChIJx3LZ-k_Z1WoRNTUQJZIb1WE?authuser=0&hl=en&rclk=1,Peninsula Gates & Automation,4,Fence supply store,-38.3312618,144.9565076,24/02/2024 23:39
61403237734,https://www.google.ca/maps/place/Yellow+Gum+Fencing/data=!4m7!3m6!1s0x682a60912b43a911:0xaf38c467db78a16f!8m2!3d-38.1977428!4d144.5750582!16s%2Fg%2F11vpqmyrqh!19sChIJEalDK5FgKmgRb6F422fEOK8?authuser=0&hl=en&rclk=1,Yellow Gum Fencing,,Fence contractor,-38.1977428,144.5750582,25/02/2024 4:52
